passage_id,date,article_type,title,url,passage_text,code
47,2/1/89,Opinion,Blacks? African-Americans?,https://www.nytimes.com/1989/02/01/opinion/blacks-africanamericans.html,"This was in 1928. One can imagine a youth writing a letter today identical to the one written to Du Bois, and one can imagine Du Bois, were he alive, writing the same reply. The problems confronting Negroes are formidable, and they will not be solved by altering a name, or by dressing differently, or by wearing one's hair in a new way. We should not be fooled by names or appearances. The real problems lie beneath the surface.",Social/Political Advocacy
48,8/28/18,Obituaries,"Sterling Stuckey, 86, Dies; Charted African Culture in Slavery",https://www.nytimes.com/2018/08/28/obituaries/sterling-stuckey-dead.html,"Professor Stuckey once said in an interview that while growing up he was most inspired by two books, Du Bois’s “The Souls of Black Folk"" (1903) and “Folk Songs of North America” (1960), by the ethnomusicologist Alan Lomax.",Scholar
48,8/28/18,Obituaries,"Sterling Stuckey, 86, Dies; Charted African Culture in Slavery",https://www.nytimes.com/2018/08/28/obituaries/sterling-stuckey-dead.html,"Professor Stuckey once said in an interview that while growing up he was most inspired by two books, Du Bois’s “The Souls of Black Folk"" (1903) and “Folk Songs of North America” (1960), by the ethnomusicologist Alan Lomax.",Mention of Scholarly Work
48,8/28/18,Obituaries,"Sterling Stuckey, 86, Dies; Charted African Culture in Slavery",https://www.nytimes.com/2018/08/28/obituaries/sterling-stuckey-dead.html,"Professor Stuckey once said in an interview that while growing up he was most inspired by two books, Du Bois’s “The Souls of Black Folk"" (1903) and “Folk Songs of North America” (1960), by the ethnomusicologist Alan Lomax.",Out of the Mouth of Academics
49,5/5/79,Archives,Readers Reply to Thomas Sowell's Articles On the Implications of Black Leaders’ Atypical Origins,https://www.nytimes.com/1979/05/05/archives/readers-reply-to-thomas-sowells-articles-on-the-implications-of.html,"Sowell considers West Indians and educated blacks whose genealogy can be traced to freedmen as a group “atypical of the black population” and that they have dissimilar interest from that of poor blacks. As an example he selects the radical W.E.B. Du Bois as the “free person of color,” but his contemporary, the conservatively‐oriented ex‐slave Booker T. Washington, who wielded far more power than Du Bois, is conveniently ignored since he does not fit the Sowell thesis.",Activist
49,5/5/79,Archives,Readers Reply to Thomas Sowell's Articles On the Implications of Black Leaders’ Atypical Origins,https://www.nytimes.com/1979/05/05/archives/readers-reply-to-thomas-sowells-articles-on-the-implications-of.html,"Sowell considers West Indians and educated blacks whose genealogy can be traced to freedmen as a group “atypical of the black population” and that they have dissimilar interest from that of poor blacks. As an example he selects the radical W.E.B. Du Bois as the “free person of color,” but his contemporary, the conservatively‐oriented ex‐slave Booker T. Washington, who wielded far more power than Du Bois, is conveniently ignored since he does not fit the Sowell thesis.",Social/Political Advocacy
50,11/10/91,Archives,ATTRACTIONS,https://www.nytimes.com/1991/11/10/news/attractions.html,"SCHOMBURG CENTER FOR RESEARCH IN BLACK CULTURE, 515 Lenox Avenue, at 135th Street, Manhattan. The center's holdings include audio tapes of W. E. B. Du Bois and Booker T. Washington; the original manuscript of Richard Wright's novel ""Native Son,"" and thousands of other documents, paintings and photographs. The main exhibition now is ""The African Presence in the Americas: 500 Years of Tradition and Transformation,"" with maps, photographs, lithographs and memorabilia. Also on view is ""African-Americans in Space Science,"" an exploration of black involvement in science and technology. (Both shows run through Dec. 31.) Other events include a screening of ""To Sleep With Anger,"" a film with Danny Glover, Sheryl Lee Ralph, Mary Alice and Vonetta McGee, to be followed by a discussion with Charles Burnett, the film's director (today at 3 P.M.), and a holiday open house featuring the Forces of Nature dancers and the Abyssinian Baptist Church Choir (Dec. 22 at 3 P.M.). Hours: Mondays and Tuesdays from noon to 8 P.M.; Wednesdays and Fridays from noon to 6 P.M.; Saturdays from 10 A.M. to 6 P.M., closed Sundays, Thursdays and holidays. Free. Information: (212) 491-2200.",Out of the Mouth of Academics
51,7/20/13,Opinion,Barack and Trayvon,https://www.nytimes.com/2013/07/20/opinion/blow-barack-and-trayvon.html,"In “The Souls of Black Folk,” W. E. B. Du Bois described this phenomenon thusly:",Scholar
51,7/20/13,Opinion,Barack and Trayvon,https://www.nytimes.com/2013/07/20/opinion/blow-barack-and-trayvon.html,"In “The Souls of Black Folk,” W. E. B. Du Bois described this phenomenon thusly:",Mention of Scholarly Work
52,2/3/08,N.Y. / Region,"For Ruby Dee at 83, Acclaim and Performances",https://www.nytimes.com/2008/02/03/nyregion/nyregionspecial2/03rubywe.html,"The series was inspired by the recent restoration of the council’s 1929 “Freedom Mural,” which depicts Kensico Lakes and two female figures representing freedom and liberty. Ms. Dee’s subject, “Overcoming Injustice and Oppression,” reflects her lifelong involvement in civil rights and social justice issues. Speaking by phone from New Rochelle shortly before leaving for the SAG ceremony, she said she would choose among texts by Walt Whitman, Thomas Paine, W. E. B. Du Bois, Paul Robeson, Langston Hughes, the historian Lerone Bennett and Zora Neale Thurston. ",Social/Political Advocacy
52,2/3/08,N.Y. / Region,"For Ruby Dee at 83, Acclaim and Performances",https://www.nytimes.com/2008/02/03/nyregion/nyregionspecial2/03rubywe.html,"The series was inspired by the recent restoration of the council’s 1929 “Freedom Mural,” which depicts Kensico Lakes and two female figures representing freedom and liberty. Ms. Dee’s subject, “Overcoming Injustice and Oppression,” reflects her lifelong involvement in civil rights and social justice issues. Speaking by phone from New Rochelle shortly before leaving for the SAG ceremony, she said she would choose among texts by Walt Whitman, Thomas Paine, W. E. B. Du Bois, Paul Robeson, Langston Hughes, the historian Lerone Bennett and Zora Neale Thurston. ",Out of the Mouth of Activists
52,2/3/08,N.Y. / Region,"For Ruby Dee at 83, Acclaim and Performances",https://www.nytimes.com/2008/02/03/nyregion/nyregionspecial2/03rubywe.html,"The series was inspired by the recent restoration of the council’s 1929 “Freedom Mural,” which depicts Kensico Lakes and two female figures representing freedom and liberty. Ms. Dee’s subject, “Overcoming Injustice and Oppression,” reflects her lifelong involvement in civil rights and social justice issues. Speaking by phone from New Rochelle shortly before leaving for the SAG ceremony, she said she would choose among texts by Walt Whitman, Thomas Paine, W. E. B. Du Bois, Paul Robeson, Langston Hughes, the historian Lerone Bennett and Zora Neale Thurston. ",Collective Synecdoche
